stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,wheelchair_boarding,elevation,TBAR_DES_BARRIO_A,barrio_asignado
2724,3303,MIKOLETA,,43.26629138494975,-2.899017990095609,1,0,1,225.4374847412109,DISEMINADO,DISEMINADO
2725,3304,Fte. MIKOLETA,,43.26589311635793,-2.8974019340732347,1,0,1,231.4398193359375,DISEMINADO,DISEMINADO
2722,3305,ETXEARTE,,43.26459452649624,-2.8900179448471546,1,0,1,265.7754211425781,DISEMINADO,DISEMINADO
2723,3306,Fte. ETXEARTE,,43.26440921941472,-2.889893897298721,1,0,1,264.5707397460938,DISEMINADO,DISEMINADO
2721,3307,HOSPITAL SANTA MARINA,,43.26232359121368,-2.883058317882877,1,0,1,256.91943359375,DISEMINADO,DISEMINADO
149,4101,AMADEO DEPRIT / DOLARETXE,,43.25782786303269,-2.916804185281644,1,0,1,52.69456100463867,SOLOKOETXE,BEGOÑA
150,4102,AMADEO DEPRIT / PEDRO CORTÉS,,43.2600571046812,-2.917070979231432,1,0,1,63.80018997192383,ITURRALDE,BEGOÑA
151,4103,AMADEO DEPRIT 8,,43.26027824919457,-2.916767412040155,1,0,1,65.8925552368164,ITURRALDE,BEGOÑA
60,4104,BASÍLICA DE BEGOÑA,,43.25900105953868,-2.913919532577202,1,0,1,87.32020568847656,ITURRALDE,BEGOÑA
175,4105,MAKUA,,43.25688694946779,-2.912054673889378,1,0,1,78.1121826171875,SANTUTXU,BEGOÑA
156,4106,MASUSTEGI fte. 21,,43.257456698258686,-2.9134899963640613,1,0,1,66.6568832397461,ITURRALDE,BEGOÑA
157,4107,MASUSTEGI 21,,43.25727484448244,-2.9136664998673933,1,0,1,62.88595199584961,SOLOKOETXE,BEGOÑA
159,4108,MASUSTEGI 3,,43.25600325909656,-2.913150830613661,1,0,1,68.9981918334961,SANTUTXU,BEGOÑA
57,4109,ZUMALACARREGUI 38,,43.26079520482737,-2.914866064421405,1,0,1,74.2874526977539,BEGOÑA,BEGOÑA
227,4201,ANTONIO EGUILUZ 19,,43.25069475102282,-2.9118957307773474,1,0,1,65.32124328613281,BOLUETA,SANTUTXU
218,4202,CIRCO AMATEUR / POLIDEPORTIVO,,43.249584680297474,-2.9084859422556866,1,0,1,44.97262954711914,BOLUETA,BOLUETA
224,4203,ENRIQUE IBARRETA 2,,43.25447407599853,-2.9108061352244463,1,0,1,81.44986724853516,SANTUTXU,SANTUTXU
171,4204,INDALECIO PRIETO fte. 12,,43.25001162032345,-2.9175309618604763,1,0,1,62.23694610595703,SANTUTXU,SANTUTXU
170,4205,INDALECIO PRIETO 1,,43.24890405576424,-2.919389764681991,1,0,1,45.18783569335938,LA PEÑA,SANTUTXU
172,4206,INDALECIO PRIETO 16,,43.25001408319466,-2.916903085494895,1,0,1,62.67806243896484,SANTUTXU,SANTUTXU
226,4207,BASARRATE,,43.25047317396054,-2.910734230046983,1,0,1,66.25800323486328,BOLUETA,SANTUTXU
225,4208,ITURRIAGA 58 ,,43.25166819180434,-2.910639587041968,1,0,1,72.1042709350586,SANTUTXU,SANTUTXU
223,4209,SANTA CLARA fte. 12,,43.25500924909252,-2.911986930045771,1,0,1,75.9128189086914,SANTUTXU,SANTUTXU
229,4210,SANTUTXU fte.45,,43.25101916841185,-2.914774009095563,1,0,1,68.63044738769531,SANTUTXU,SANTUTXU
231,4211,SANTUTXU 18,,43.253102203990935,-2.915651584817601,1,0,1,74.74858856201172,SANTUTXU,SANTUTXU
160,4212,SANTUTXU 2,,43.25464056835963,-2.9169656287186734,1,0,1,62.47470855712891,ATXURI,SANTUTXU
230,4213,SANTUTXU 48,,43.251738772751,-2.914694631738852,1,0,1,73.28302001953125,SANTUTXU,SANTUTXU
222,4214,ZUMALACARREGUI 56,,43.25573429074888,-2.910915584622628,1,0,1,76.77154541015625,SANTUTXU,SANTUTXU
4457,4217,INDALECIO PRIETO / JM LIDÓN,,43.24905515680357,-2.9188585727902927,1,0,1,50.58755111694336,LA PEÑA,SANTUTXU
490,4301,BILBAO-GALDAKAO 12,,43.24801301658891,-2.9068752158783706,1,0,1,37.67387008666992,BOLUETA,BOLUETA
219,4302,CIRCO AMATEUR / fte. POLIDEPORTIVO,,43.24991550620244,-2.908656231704896,1,0,1,46.45212936401367,BOLUETA,BOLUETA
217,4303,CIRCO AMATEUR / BOLUETA,,43.24869054887717,-2.906980630319516,1,0,1,45.92323684692383,BOLUETA,BOLUETA
220,4304,COCHERITO DE BILBAO 14,,43.24892447286268,-2.909413243155509,1,0,1,45.23542022705078,BOLUETA,BOLUETA
228,4305,SAGARMINAGA 32,,43.24905772955464,-2.913612532648227,1,0,1,49.52285385131836,BOLUETA,BOLUETA
792,4306,CAMINO DEL PONTÓN / fte. IKASTOLA ,,43.24421908762758,-2.9174223112965847,1,0,1,19.68955421447754,BOLUETA,BOLUETA
791,4307,CAMINO DEL PONTÓN / IKASTOLA ,,43.24423860037465,-2.91747408335554,1,0,1,20.01728439331055,BOLUETA,BOLUETA
794,4308,CAMINO DEL PONTÓN 5,,43.24642711614694,-2.90959381322127,1,0,1,24.09138870239258,BOLUETA,BOLUETA
793,4309,CAMINO DEL PONTÓN fte.3,,43.24652349532441,-2.909340474335847,1,0,1,24.50656509399414,BOLUETA,BOLUETA
515,4310,AVENIDA MIRAFLORES / fte. GASOLINERA ,,43.24684637512233,-2.911385675818273,1,0,1,35.86625289916992,BOLUETA,BOLUETA
517,4311,AVENIDA MIRAFLORES / GASOLINERA,,43.24680147771011,-2.9118097832597862,1,0,1,34.98433303833008,BOLUETA,BOLUETA
1075,4312,PINTOR LOSADA 26,,43.24847013213473,-2.912621103712901,1,0,1,45.19272994995117,BOLUETA,BOLUETA
138,5101,ARENAL / fte. SAN NICOLÁS,,43.26043118148161,-2.9229886173074875,1,0,1,7.838932037353516,CASCO VIEJO,CASCO VIEJO
140,5102,ARENAL / ARRIAGA,,43.25958209288364,-2.9240903260269047,1,0,1,5.688405513763428,CASCO VIEJO,CASCO VIEJO
19,5103,ERNESTO ERKOREKA 8,,43.26411911410296,-2.9226424402292026,1,0,1,8.127622604370117,ABANDO,CASCO VIEJO
56,5104,PÁRROCO UGAZ / ROTONDA,,43.26143778014763,-2.915922576320615,1,0,1,68.93660736083984,BEGOÑA,BEGOÑA
139,5105,PUENTE DEL ARENAL,,43.259815664819975,-2.9241398459658763,1,0,1,6.666598320007324,CASCO VIEJO,CASCO VIEJO
232,5106,MERCADO DE LA RIBERA,,43.25661597276187,-2.9257604252062137,1,0,1,5.665475368499756,SAN FRANCISCO,CASCO VIEJO
141,5107,SAN NICOLÁS 4,,43.25985046840456,-2.922363086375586,1,0,1,8.384844779968262,CASCO VIEJO,CASCO VIEJO
136,5108,SENDEJA fte. 5 ,,43.26286473064378,-2.9231115037402886,1,0,1,4.455015659332275,ABANDO,CASCO VIEJO
142,5109,UNAMUNO,,43.25819180200335,-2.9216252062474988,1,0,1,12.37753677368164,CASCO VIEJO,CASCO VIEJO
137,5110,VIUDA DE EPALZA 1 / SAN NICOLÁS,,43.26044030741848,-2.922807807461238,1,0,1,7.873474597930908,CASCO VIEJO,CASCO VIEJO
34,5111,ZUMALACARREGUI / fte. TOMÁS ZUBIRÍA,,43.264769914802656,-2.918466198451211,1,0,1,46.67776870727539,CASCO VIEJO,URIBARRI
148,5201,AMADEO DEPRIT 1,,43.25777915381075,-2.9168871417049247,1,0,1,50.1802864074707,SOLOKOETXE,BEGOÑA
143,5202,FIKA 2,,43.257647662786674,-2.918680931026176,1,0,1,22.50739097595215,SOLOKOETXE,ITURRALDE
152,5203,ITURRIBIDE 53,,43.25689518777577,-2.91702717079,1,0,1,30.37520790100098,SANTUTXU,ITURRALDE
144,5204,PRIM 22 Bis,,43.25762165994978,-2.91769492408913,1,0,1,27.43365859985352,SOLOKOETXE,ITURRALDE
145,5205,PRIM 36,,43.25674770895696,-2.9161554032716617,1,0,1,33.91176986694336,SANTUTXU,ITURRALDE
146,5206,PRIM 52,,43.2562805528251,-2.914488532797388,1,0,1,42.24012756347656,SANTUTXU,ITURRALDE
147,5207,PRIM 60,,43.25714536253282,-2.914498701501304,1,0,1,47.07926177978516,SOLOKOETXE,ITURRALDE
154,5301,FIKA 18,,43.25710975061246,-2.9192614807966466,1,0,1,37.38223266601562,SOLOKOETXE,SOLOKOETXE
155,5302,FIKA 22,,43.25613597088104,-2.919367496391946,1,0,1,49.05595397949219,ATXURI,SOLOKOETXE
153,5303,FIKA 8,,43.256965525589536,-2.9186180621165647,1,0,1,32.76094818115234,ATXURI,SOLOKOETXE
161,5304,ZABALBIDE fte.32,,43.25527481630069,-2.919432711598541,1,0,1,43.04734039306641,ATXURI,ATXURI
158,5305,ZABALBIDE 41,,43.25467333744964,-2.914992515700172,1,0,1,64.48961639404297,SANTUTXU,SOLOKOETXE
162,5306,ZABALBIDE 7,,43.25590002040092,-2.921807504043784,1,0,1,26.72428703308105,BILBAO LA VIEJA,ATXURI
167,5401,ATXURI fte.15 ,,43.25362752833989,-2.921382509214839,1,0,1,11.89198780059814,BILBAO LA VIEJA,ATXURI
169,5402,ATXURI fte. 49,,43.251484441573794,-2.9215128700865582,1,0,1,16.7547664642334,LA PEÑA,ATXURI
166,5403,ATXURI 15,,43.25361607498847,-2.9213266840800647,1,0,1,11.82797241210938,BILBAO LA VIEJA,ATXURI
168,5404,ATXURI 49,,43.25155098223616,-2.921467102916444,1,0,1,18.53564834594727,LA PEÑA,ATXURI
163,5405,DIECISÉIS DE AGOSTO,,43.255048879427015,-2.922610290025956,1,0,1,8.094247817993164,BILBAO LA VIEJA,ATXURI
165,5406,PLAZUELA SANTOS JUANES 4,,43.25499955631296,-2.922152357781675,1,0,1,8.588343620300293,BILBAO LA VIEJA,ATXURI
164,5407,PLAZUELA SANTOS JUANES 7,,43.25511770392864,-2.9221338791549263,1,0,1,8.987683296203613,BILBAO LA VIEJA,ATXURI
251,5501,ABUSU / IBAIALDE,,43.2419838357701,-2.923687352821496,1,0,1,12.547119140625,DISEMINADO,LA PEÑA
253,5502,ABUSU / IBAIEDER,,43.24149748380031,-2.9213233733997104,1,0,1,11.84937763214111,LA PEÑA,LA PEÑA
249,5503,ABUSU / IBAIZABAL,,43.24314822335831,-2.924960528030825,1,0,1,11.66878700256348,DISEMINADO,LA PEÑA
255,5504,BUIA / fte. BOLINTXUBIDE,,43.23280290526149,-2.9145201311315403,1,0,1,57.87746047973633,DISEMINADO,DISEMINADO
256,5505,BUIA / BOLINTXUBIDEA,,43.23266866389736,-2.914586684341008,1,0,1,59.356201171875,DISEMINADO,DISEMINADO
564,5506,BARRIO BUIA fte. 153,,43.22639641045939,-2.913924338755244,1,0,1,111.1845550537109,DISEMINADO,DISEMINADO
563,5507,BUIA AUZOA 153,,43.22643275631263,-2.914008613339224,1,0,1,110.9565963745117,DISEMINADO,DISEMINADO
565,5508,BUIABEKOA ,,43.227146883805226,-2.916716167398835,1,0,1,79.73448944091797,DISEMINADO,DISEMINADO
342,5509,LARRASKITUBIDEA / fte. ESTRADA BEITI,,43.24197925981639,-2.9346968457245395,1,0,1,157.0183410644531,DISEMINADO,LARRASKITU
344,5510,LARRASKITUBIDEA 81,,43.24291825303187,-2.9380982348672333,1,0,1,185.738037109375,DISEMINADO,DISEMINADO
487,5511,OLLARGAN,,43.23945917055976,-2.9181860420597547,1,0,1,48.09752655029297,DISEMINADO,LA PEÑA
257,5512,SAN ADRIÁN fte. 48,,43.24335147981377,-2.931811134099642,1,0,1,121.4512176513672,DISEMINADO,LARRASKITU
244,5513,URAZURRUTIA,,43.24901829380024,-2.921513114814732,1,0,1,7.095121383666992,LA PEÑA,LA PEÑA
247,5514,ZAMACOLA fte. 84,,43.24489155107113,-2.9243359034831413,1,0,1,10.79489612579346,LA PEÑA,LA PEÑA
248,5515,ZAMACOLA / ESCUELA,,43.244861096340365,-2.9249801444137824,1,0,1,12.05583572387695,LA PEÑA,LA PEÑA
250,5516,ZAMACOLA 116,,43.24246939777241,-2.9256486538109137,1,0,1,14.33163452148438,DISEMINADO,LA PEÑA
252,5517,ZAMACOLA 150,,43.24126197780249,-2.9235697707777475,1,0,1,13.36137390136719,DISEMINADO,LA PEÑA
254,5518,ZAMACOLA 168,,43.24099697812572,-2.921517234899265,1,0,1,12.24823093414307,DISEMINADO,LA PEÑA
243,5519,ZAMACOLA 26,,43.24952546043029,-2.921860628657276,1,0,1,12.97421264648438,LA PEÑA,LA PEÑA
242,5520,ZAMACOLA 4,,43.25107936284876,-2.9229630947422103,1,0,1,17.88617134094238,MIRIBILLA,LA PEÑA
245,5521,ZAMACOLA 39,,43.24612013488777,-2.92176653749161,1,0,1,13.36174201965332,LA PEÑA,LA PEÑA
246,5522,ZAMACOLA 70,,43.24573962975676,-2.922582245820601,1,0,1,16.6312084197998,LA PEÑA,LA PEÑA
238,5601,OLANO fte.4,,43.25413656933685,-2.925176170254088,1,0,1,22.07324981689453,MIRIBILLA,BILBAO LA VIEJA
239,5602,URAZURRUTIA / SALA CUNA,,43.2540248152168,-2.923218431058193,1,0,1,10.35703754425049,BILBAO LA VIEJA,BILBAO LA VIEJA
240,5603,URAZURRUTIA 14,,43.253744487790335,-2.9231266464480288,1,0,1,10.18398380279541,BILBAO LA VIEJA,BILBAO LA VIEJA
241,5604,URAZURRUTIA 40,,43.252398444408776,-2.923104595755013,1,0,1,17.19218635559082,MIRIBILLA,BILBAO LA VIEJA
1341,5605,URAZURRUTIA 29,,43.25201391470075,-2.9228613494923845,1,0,1,7.68318510055542,MIRIBILLA,BILBAO LA VIEJA
4456,5606,MIRIBILLA / ESCUELA,,43.25431424664916,-2.9276922648942114,1,0,1,38.66341781616211,MIRIBILLA,SAN FRANCISCO
234,5701,CORTES fte. 2,,43.25485635090806,-2.926972443039946,1,0,1,29.35202789306641,MIRIBILLA,SAN FRANCISCO
282,5702,CORTES 13,,43.25536319924636,-2.92836616945215,1,0,1,33.47282791137695,MIRIBILLA,SAN FRANCISCO
281,5703,CORTES 23,,43.25604294682881,-2.9302539750735312,1,0,1,39.42921447753906,ZABALA,SAN FRANCISCO
233,5704,MUELLE DE LA MERCED 3,,43.25710367068639,-2.927167718660181,1,0,1,10.82984352111816,SAN FRANCISCO,SAN FRANCISCO
4451,5706,CORAZON DE MARIA,,43.2556572498067,-2.927669730343529,1,0,1,24.56192016601562,MIRIBILLA,SAN FRANCISCO
4452,5707,SAN FRANCISCO 36,,43.25678025697832,-2.9308867071540288,1,0,1,33.5743293762207,ZABALA,SAN FRANCISCO
4453,5708,OLANO 10,,43.25435820062076,-2.927782786932007,1,0,1,38.60847854614258,MIRIBILLA,SAN FRANCISCO
280,5801,Dr. FLEMING 1,,43.25653004426281,-2.9318111174885986,1,0,1,36.63494873046875,ZABALA,SAN FRANCISCO
278,5802,JUAN DE GARAY 11,,43.2548977117979,-2.933456535938119,1,0,1,45.48336791992188,IRALABARRI,ZABALA
277,5803,JUAN DE GARAY 33,,43.2527134642962,-2.934338351452197,1,0,1,62.51426315307617,IRALABARRI,ZABALA
264,5804,ROTONDA JUAN DE GARAY,,43.25065085598335,-2.9337292296805253,1,0,1,75.73768615722656,SAN ADRIAN,ZABALA
276,5805,XENPELAR / ZABALA,,43.25280703925192,-2.932624690353116,1,0,1,54.61784744262695,ZABALA,MIRIBILLA
279,5806,ZABALA 22,,43.2543698984713,-2.9321058731210297,1,0,1,51.09626770019531,ZABALA,ZABALA
274,5901,GERNIKA 1,,43.25234873637776,-2.9307905881216683,1,0,1,61.59904479980469,MIRIBILLA,MIRIBILLA
272,5902,GERNIKA 10,,43.2505616102924,-2.929984064398166,1,0,1,74.50897216796875,SAN ADRIAN,MIRIBILLA
273,5903,GERNIKA 11,,43.25117079878602,-2.9292433299403875,1,0,1,70.8578109741211,SAN ADRIAN,MIRIBILLA
271,5904,GERNIKA 23,,43.249421267927545,-2.926922214534021,1,0,1,83.35777282714844,MIRIBILLA,MIRIBILLA
270,5905,GERNIKA 24,,43.24937900473133,-2.927943677851325,1,0,1,81.88082885742188,SAN ADRIAN,MIRIBILLA
266,5906,GOIKO TORRE 12,,43.24766511762128,-2.9316570182330373,1,0,1,85.87999725341797,LARRASKITU,SAN ADRIAN
269,5907,JULIÁN ZUGAZAGOITIA 13,,43.24879148995177,-2.928080116140891,1,0,1,80.4567642211914,SAN ADRIAN,MIRIBILLA
267,5908,FLORESTA,,43.24687851575564,-2.929863325038172,1,0,1,84.24120330810547,SAN ADRIAN,SAN ADRIAN
268,5909,MARTÍN BARÚA fte. 24,,43.2485658746572,-2.930006813446848,1,0,1,73.28282928466797,SAN ADRIAN,SAN ADRIAN
265,5910,MARTÍN BARÚA 17,,43.24937988828176,-2.931618551119374,1,0,1,70.6454086303711,SAN ADRIAN,SAN ADRIAN
259,5911,SAN ADRIÁN fte. 33,,43.246947258955664,-2.9325947971568964,1,0,1,100.222770690918,LARRASKITU,SAN ADRIAN
262,5912,SAN ADRIÁN 17 ,,43.248517752372095,-2.9331884854198025,1,0,1,91.41065979003906,LARRASKITU,SAN ADRIAN
263,5913,SAN ADRIÁN 2 ,,43.249659682549904,-2.933814544086233,1,0,1,83.69867706298828,SAN ADRIAN,SAN ADRIAN
261,5914,SAN ADRIÁN 36 ,,43.24871912319793,-2.93342370000558,1,0,1,90.10481262207033,LARRASKITU,SAN ADRIAN
260,5915,SAN ADRIÁN 33 ,,43.24697239825336,-2.9324858397119264,1,0,1,99.71479034423828,LARRASKITU,SAN ADRIAN
275,5916,XENPELAR / TRAVESÍA ZABALA,,43.2527433826463,-2.932677571717551,1,0,1,54.74417877197266,ZABALA,MIRIBILLA
1262,5919,MINA SAN LUIS,,43.253451770300565,-2.9295493687169447,1,0,1,48.36888122558594,MIRIBILLA,MIRIBILLA
4454,5920,CENTRO DE SALUD MIRIBILLA,,43.25359879317034,-2.929531584316471,1,0,1,48.03308868408203,MIRIBILLA,MIRIBILLA
4455,5921,XENPELAR / GERNIKA,,43.25241838736552,-2.931204615764987,1,0,1,60.49798202514648,MIRIBILLA,MIRIBILLA
303,6101,ALAMEDA RECALDE 11,,43.26665610448416,-2.933404864341957,1,0,1,17.21842956542969,ABANDO,ABANDO
304,6102,ALAMEDA RECALDE 12,,43.26614885911373,-2.933740756266171,1,0,1,17.9492015838623,ABANDO,ABANDO
305,6103,ALAMEDA RECALDE 31,,43.2636494008045,-2.9346392127258625,1,0,1,19.57391929626465,INDAUTXU,ABANDO
388,6104,ALAMEDA SAN MAMÉS 8,,43.2577279193625,-2.935105401476231,1,0,1,26.54884338378906,IRALABARRI,ABANDO
387,6106,AUTONOMÍA 4,,43.257369581622,-2.935371174016418,1,0,1,26.50237655639648,IRALABARRI,ABANDO
317,6107,PUENTE DE DEUSTU / ZUBIARTE,,43.26783472068004,-2.939770976597268,1,0,1,12.3115406036377,INDAUTXU,ABANDO
307,6108,ELCANO fte. 9,,43.26236029922512,-2.934655270407244,1,0,1,18.90889930725098,ABANDO,ABANDO
314,6109,ELCANO 2,,43.26550095684494,-2.9368427346500168,1,0,1,13.54214382171631,INDAUTXU,ABANDO
312,6110,ELCANO 3,,43.26394589010185,-2.935620649459642,1,0,1,16.03220367431641,INDAUTXU,ABANDO
323,6111,CONCHA 2 ,,43.26115268995592,-2.9341809401842136,1,0,1,20.5272102355957,ABANDO,ABANDO
389,6112,CONCHA  26,,43.258202749949206,-2.9354002116974405,1,0,1,26.33974456787109,AMETZOLA,ABANDO
287,6113,GRAN VÍA  7,,43.26155451719611,-2.92852561486674,1,0,1,18.85758972167969,ABANDO,ABANDO
306,6114,GRAN VÍA  36,,43.262723274422015,-2.933511599370556,1,0,1,19.60050773620605,ABANDO,ABANDO
291,6115,GRAN VÍA  37,,43.262713939209405,-2.933802003974098,1,0,1,20.68146133422852,ABANDO,ABANDO
310,6116,PALACIO CHÁVARRI,,43.26330951472106,-2.936039604815518,1,0,1,17.55898475646973,INDAUTXU,INDAUTXU
288,6117,GRAN VÍA  8,,43.26175228241512,-2.929019422144851,1,0,1,18.95869636535645,ABANDO,ABANDO
300,6118,HURTADO DE AMÉZAGA 1 ,,43.26066932434621,-2.9280356541858894,1,0,1,16.30739974975586,ABANDO,ABANDO
301,6119,HURTADO DE AMÉZAGA 2,,43.260868822576285,-2.9279692303280767,1,0,1,17.14444541931152,ABANDO,ABANDO
325,6120,HURTADO DE AMÉZAGA 15,,43.25793437635354,-2.932874736931661,1,0,1,27.97114372253418,IRALABARRI,ABANDO
326,6121,HURTADO DE AMÉZAGA 50,,43.25761269532184,-2.933586772006858,1,0,1,29.83206939697266,IRALABARRI,ABANDO
290,6122,IBÁÑEZ DE BILBAO 14,,43.26308103720198,-2.92750445932387,1,0,1,14.25722408294678,ABANDO,ABANDO
327,6123,JUAN DE GARAY 7,,43.2563635915398,-2.933267687836531,1,0,1,36.65572357177734,IRALABARRI,ABANDO
302,6124,MAZARREDO 3,,43.26262193325715,-2.929321753286019,1,0,1,18.21416282653809,ABANDO,ABANDO
315,6125,MUSEO 1,,43.265880628553525,-2.9370418457742886,1,0,1,14.25253295898438,INDAUTXU,ABANDO
286,6126,PLAZA CIRCULAR,,43.261473141659614,-2.927170470551313,1,0,1,14.78851127624512,ABANDO,ABANDO
324,6128,URQUIJO 14,,43.25982348309795,-2.932531459007488,1,0,1,21.61652755737305,ABANDO,ABANDO
756,6129,AYALA fte. 2,,43.260735617772326,-2.929042055841533,1,0,1,18.61875915527344,ABANDO,ABANDO
